"Video ID",Title,Length,Published
lkzVfKg3JuA,"Uncovering Mysteries of Canada's Roswell (S3, E5) UFO Files | Full Episode","45m 15s","2022-12-27T23:00:17Z"
EzqvMmBr6MQ,"History's Most Mythic Cannibals and Killers (S1, E2) True Monsters | Full Episode","40m 34s","2022-12-26T22:59:54Z"
8sd7aPbsdHQ,"Fred Willard Warned by a Protective Force (S2, E13) Celebrity Ghost Stories | Full Episode","43m 39s","2022-12-25T23:00:02Z"
pPaEKMjH_zk,"Ancient Aliens: NASA's Extraterrestrial Technology","5m 11s","2022-12-25T20:59:54Z"
"5K-Z3fGv1y8","Truth of Bird-Monster Legend Revealed (S1, E4) MonsterQuest | Full Episode","45m 3s","2022-12-24T22:59:53Z"
5CUAGEwKkwU,"My Haunted House: Ghost Continues to Haunt Girl Who Walked Through Haunted House to This Day","9m 38s","2022-12-23T23:00:02Z"
hyst1D3JVj0,"Magic Street Tour Comes to Washington DC (S1, E3) Mondo Magic | Full Episode","21m 17s","2022-12-22T23:00:20Z"
"cb-SMKGeF-U","Biblical Ruins of the Tower of Babel | The UnXplained","6m 32s","2022-12-22T21:00:24Z"
9jdOoYyj8fM,"My Ghost Story: Ghost Living in Battleship North Carolina CAUGHT ON CAMERA","7m 29s","2022-12-21T23:00:08Z"
IAUQ6ZTiabI,"Woman is SHOCKED When She Finds Her Daughter Talking to a Tree! | The Ghost Inside My Child #Shorts",35s,"2022-12-21T20:00:07Z"
ST1DCiQBfgM,"Reverse Engineering an Alien Spacecraft (S3, E3) UFO Files | Full Episode","45m 29s","2022-12-20T23:00:12Z"
Nd0sjLowNq8,"Devilish Powers of Satan & Underworld Unlocked (S1, E1) True Monsters | Full Episode","40m 32s","2022-12-19T23:00:19Z"
t9LNRZhjvaY,"Charisma Carpenter Fights off an Evil Energy (S2, E12) Celebrity Ghost Stories | Full Episode","42m 52s","2022-12-18T23:00:20Z"
KsgkWOEB84U,"Ancient Aliens: The Remnants of Atlantis","5m 11s","2022-12-18T21:00:05Z"
1VKXVdga1CE,"50-Foot Lake Demon Lurks Beneath the Surface (S3, E9) MonsterQuest | Full Episode","45m 14s","2022-12-17T23:00:01Z"
8rebcAh8Uxs,"My Haunted House: Couple Terrified in New Home Where Multiple Spirits Live With a Horrifying Past","10m 21s","2022-12-16T23:00:05Z"
Knf5fFd2fHU,"Magicians in Boston During National Tour (S1, E2) Mondo Magic | Full Episode","21m 45s","2022-12-15T23:00:11Z"
CgltYlWfsnA,"The Knights Templar's Holy Grail Secret | The UnXplained","6m 55s","2022-12-15T21:00:04Z"
ZOM69QcsMFI,"My Ghost Story: Full Body Apparition of a Man Captured on Camera in Restaurant","7m 4s","2022-12-14T23:00:31Z"
6YQxilTN05k,"4-Year-Old Luke Remembers Jumping From a BURNING Building | The Ghost Inside My Child | #Shorts",43s,"2022-12-14T21:00:02Z"
DTL9xP05pQ8,"UFOs in Our Airspace (S2, E7) In Search Of | Full Episode","42m 20s","2022-12-12T23:00:04Z"
"rm1em9-YMoQ","Margaret Cho Moves in, Discovers She's not Alone (S2, E11) Celebrity Ghost Stories | Full Episode","42m 8s","2022-12-11T23:00:21Z"
85AZj_fTQVQ,"Ancient Aliens: The World's Oldest Temple","5m 1s","2022-12-11T21:00:04Z"
y76uTKcvi1A,"Stalin's Frankenstein Plot to Combine Men and Apes (S1, E10) MonsterQuest | Full Episode","45m 27s","2022-12-10T23:00:24Z"
gQvjJm8m3HE,"My Haunted House: Evil Spirits Haunt a Couple's Home, Too Terrifying Even For a Priest","10m 18s","2022-12-09T23:00:16Z"
YIdD2L134s8,"JB & Chris Bring Magic to Streets of New Orleans (S1, E1) Mondo Magic | Full Episode","21m 18s","2022-12-08T23:00:21Z"
cxUtlUbzQWw,"The End is Near, Final Doomsday Prophecy (S2, E8) In Search Of | Full Episode","42m 6s","2022-12-08T23:00:17Z"
RGzorGQTX9s,"The Colony of Roanoke's Mysterious Disappearance | The UnXplained","7m 32s","2022-12-08T21:00:08Z"
dFxNpELbLr0,"My Ghost Story: Active Spirits in Music Venue Caught in Photos and Audio Recordings","8m 39s","2022-12-07T23:00:14Z"
SE5288G9Bf4,"Willie Garson Discovers a Ring with Special Powers (S2, E8) Celebrity Ghost Stories | Full Episode","43m 5s","2022-12-04T23:00:10Z"
fWOALS4cy_w,"Ancient Aliens: Manufacturing Immortality","5m 8s","2022-12-04T21:00:10Z"
"Ky-4jGUCKXE","200 Livestock Torn Apart with No Culprit in Sight (S2, E7) MonsterQuest | Full Episode","45m 10s","2022-12-03T23:00:08Z"
