"Video ID",Title,Length,Published
aPiDsFfpMc8,"Forged in Fire: Inigo Montoya's Blade Seeks Revenge (S7, E12) | Full Episode","43m 3s","2023-01-11T23:00:02Z"
9BupWiEeBOI,"IS THE MOON ACTUALLY HOLLOW? “This was Totally Unexpected” 🌖 | Ancient Aliens | #Shorts",59s,"2023-01-11T22:00:03Z"
lA119Pho30M,"Beyond Oak Island: MILLION DOLLAR TREASURE Lost in Cape Cod Waters (Season 3)","7m 14s","2023-01-11T21:00:17Z"
3ODWrq4Ek0k,"The Curse of Oak Island: NEW GEOPHYSICAL SCAN Reveals Huge Anomaly (Season 10)","6m 59s","2023-01-11T19:00:01Z"
tUCHsGswxlo,"Ancient Aliens: Stargates & the Land of the Gods (S7, E1) | Full Episode","44m 18s","2023-01-11T01:00:16Z"
"Qw-wn8Azu8k","Pablo Escobar | 10 Things You Don't Know About (S2, E8) | Full Episode","21m 50s","2023-01-10T23:00:18Z"
_wR_GjgFMHc,"DEEP OCEAN LIGHTS Point to Alien Activity | The Proof is Out There: Bermuda Triangle","4m 31s","2023-01-10T19:00:20Z"
cKDChWMOD2k,"From Dust to Riches | ""Dirty Old Cars"" New Series Premieres January 18 at 10/9c | History",33s,"2023-01-10T17:00:03Z"
"-KoeTLxX3HY","Hunting Hitler: Secret Lair Hidden in Argentina Jungle (S1, E2) | Full Episode","43m 27s","2023-01-09T23:00:01Z"
NybZ3mILHgE,"Last Stand in the Holy Land | Buried: Knights Templar and the Holy Grail (S1, E2) | Full Episode","43m 24s","2023-01-08T23:00:15Z"
gJmDE15_iz4,"The UnXplained: The Freemasons Connection to Our Founding Fathers (Season 4)","6m 32s","2023-01-08T19:00:25Z"
XhcprrcQHvE,"American Pickers: SUPER COOL Aviation Relics - ""This Is IT!” (Season 21)","3m 41s","2023-01-08T17:00:14Z"
qZz_JRWNrmk,"Honoring Bill Rector: Korean War Veteran | HistoryTalks","2m 48s","2023-01-08T15:00:25Z"
