"Video ID",Title,Length,Published
gDEy6zfMkE0,"The Not-So-Silver Lining: When Positive Thinking Backfires","8m 18s","2019-05-13T19:36:32Z"
KQ3dOn0hWWg,"What Is Neurofeedback Therapy?","4m 59s","2019-05-09T19:00:04Z"
wf_M5l2y3sM,"Will Learning Another Language Make You Smarter?","7m 14s","2019-05-06T19:00:06Z"
27CUawrRmjQ,"Are Sympathy Pains Real?","5m 17s","2019-05-02T19:00:00Z"
yBz7MBQydGU,"Can You Become a Morning Person?","6m 32s","2019-04-29T21:53:08Z"
GAC9ODvSxh0,"Why Depression Isn't Just a Chemical Imbalance","5m 59s","2019-04-25T19:03:52Z"
GVAalB2LVto,"When Everything Feels Like a Dream | Depersonalization-Derealization Disorder","7m 45s","2019-04-22T19:37:04Z"
YapkNuBcBT0,"Is The Mirror Test Just a Reflection of Human Nature?","6m 20s","2019-04-18T23:45:00Z"
Mg4yMSPtDp0,"Why Can't We Figure Out What Causes Chemo Brain?","6m 32s","2019-04-15T20:41:18Z"
dwBH409PhL4,"Why You Really Love That Wobbly Table","6m 10s","2019-04-11T19:00:04Z"
l4J7EyHah1A,"Psychology Hacks to Become a Better Teacher (or Student!)","14m 36s","2019-04-08T19:00:03Z"
"ClGQ-GXS4WQ","Why Baby Talk Is Good for Babies","4m 42s","2019-04-04T19:00:01Z"
7PR0tDfCatU,"Why Perfectionism Isn’t as Good as You Think","6m 24s","2019-04-01T20:14:56Z"
BEmSoOA1Eyg,"The Surprising Benefits of Watching Cute Cat Videos","4m 54s","2019-03-28T19:00:01Z"
fvYBu0Ng1xw,"The Future Of Depression Treatment","7m 46s","2019-03-25T20:41:12Z"
SDyWftcMZgA,"How to Form a Habit","4m 22s","2019-03-21T19:00:03Z"
pjhnax9JLkE,"Why Athletes Choke Under Pressure","6m 27s","2019-03-18T19:53:16Z"
GLcFCs7_ZKA,"How The Famous ""Marshmallow Test"" Got Willpower Wrong","5m 34s","2019-03-14T19:00:02Z"
S9tBnXz2B1Q,"How to Turn Anxiety Into Excitement","6m 34s","2019-03-11T23:06:59Z"
IVoXHkkRZfY,"Can You Give Yourself a Better Sense of Direction?","4m 49s","2019-03-07T20:00:02Z"
"R3-jt7aIXbk","Why You Have That Little, Lying Voice in Your Head","5m 37s","2019-03-04T22:53:59Z"
xdAjGRvxGPM,"Why Do Depression and Anxiety Go Together?","6m 21s","2019-02-28T20:00:05Z"
"FDPJTo-gNUI","The Research-Backed Secrets to Getting Inspired","7m 16s","2019-02-25T20:00:01Z"
P3FZgrTXsCM,"The Problem With Those 9 Personality Types","4m 35s","2019-02-21T20:00:05Z"
NvAZXX_aMUw,"The Magic of Being ""In the Zone""","6m 30s","2019-02-18T20:00:00Z"
"zQtrwA-CD2M","You're More Likeable Than You Think!","4m 56s","2019-02-14T20:00:06Z"
tmU8jDTkSOY,"How Much Does Your 'Type' Really Matter?","5m 15s","2019-02-11T20:00:10Z"
uME3JOM3W4k,"The Real Secret to Fighting Peer Pressure","4m 32s","2019-02-07T20:23:23Z"
VBW3NjZXMII,"Does Depression Make You More Realistic?","5m 39s","2019-02-04T22:47:04Z"
"nM-GhFzX8yQ","Babies are Surprisingly Smart","4m 51s","2019-01-31T21:44:12Z"
"2-YiMGEVMns","How to Get to Know Yourself in a Healthy Way","6m 9s","2019-01-28T20:00:00Z"
FBpry4OYbyE,"How to Clear Your Mind","4m 30s","2019-01-24T20:00:00Z"
395PDQcrcFs,"Do These Eyes Freak You Out?","4m 54s","2019-01-21T20:00:00Z"
dG8rvxEDgCU,"Why Does Music Make You Emotional?","5m 23s","2019-01-17T20:00:03Z"
QGhUiQXo3CA,"Your Favorite Food May Have Been Decided Before Birth","5m 24s","2019-01-14T22:26:58Z"
2zqLku10qfs,"Does Sensory Deprivation Really Help You Think?","5m 21s","2019-01-10T20:05:27Z"
zet3ciKDIYE,"How the Right Tunes Can Improve Your Workout","5m 27s","2019-01-07T22:37:03Z"
5DH9lAqNTG0,"The Best Ways to Keep Your Mind Young","5m 35s","2019-01-03T20:00:00Z"
dDGeISed3Tg,"How to Keep Power from Going to Your Head","4m 35s","2018-12-31T20:00:03Z"
w6kUOjJ98cY,"Why People Do So Many Weird Things on the Internet | Compilation","29m 12s","2018-12-27T20:00:08Z"
oxCKtWPkiJE,"SciShow Psych Talk Show: Kati Morton","25m 16s","2018-12-20T23:47:48Z"
JJaLbvS9YDk,"Why Being Introverted Doesn't Make You Antisocial | Antisocial Personality Disorder","5m 46s","2018-12-17T21:24:54Z"
Rvm_4qJYMzI,"The Science of the 36 Questions That Help People Fall in Love","5m 12s","2018-12-13T22:22:39Z"
bddn6nnmRnY,"Why You Probably Can't Predict Your Own Happiness","5m 20s","2018-12-10T20:00:01Z"
qoKg5N7ciKI,"What It's Like to Have a Near-Perfect Memory","5m 39s","2018-12-06T20:00:07Z"
puUUwPOsYR4,"The Benefits of Being Easily Distracted","5m 49s","2018-12-03T20:30:39Z"
GZkbw44QBtA,"How Facing Your Fears Can Help You Conquer Them","5m 22s","2018-11-29T22:51:24Z"
krt16StMtYk,"Why Do You Feel Like You're Being Watched?","5m 13s","2018-11-26T23:00:21Z"
akWAc3ju_Hg,"3 Baffling Depression Treatments and Why They Might Work","6m 3s","2018-11-22T20:00:02Z"
5Abp3ea8jV8,"Why You Might Not Want to Be 'The Smart Kid'","5m 16s","2018-11-19T20:53:59Z"
ijhFa0kuUPI,"Why Having a Baby Can Cause Depression in Both Parents","5m 11s","2018-11-15T21:09:33Z"
GdcDKpLUajs,"How Dangerous Is Loneliness, Really?","5m 30s","2018-11-12T23:02:18Z"
4jtTJVKEjWw,"Here's When You Should Trust Your Gut","5m 10s","2018-11-08T20:00:01Z"
xZUOz1laRko,"Do Weighted Blankets Really Do Anything?","5m 13s","2018-11-05T20:00:04Z"
gbAnHHyr4JA,"3 Strategies to (Kind of) Change Someone's Opinions","5m 4s","2018-11-01T19:17:36Z"
9ONY2OCmDak,"Why You'll Never See Your Eyes Move in a Mirror","5m 28s","2018-10-29T19:31:42Z"
biYd_f3QvyA,"Why the Way Back Feels Shorter (Even When it Isn't)","4m 10s","2018-10-25T19:00:02Z"
lwEvw6a1fS8,"Why Our Brains Recognize Faces So Easily... or Fail at It","4m 55s","2018-10-22T19:00:03Z"
wiKManuLYvM,"Why Comic Sans Isn't the Worst Font Ever","3m 46s","2018-10-18T20:05:06Z"
Rs1vxKsBdxg,"Why Do Good People Sometimes Do Bad Things?","5m 31s","2018-10-15T22:07:40Z"
0efKbfLWHDs,"Why We Hide Our Good Deeds","5m 12s","2018-10-11T19:00:00Z"
fuGu_ughDGw,"Is Everyone A Little Bit Racist? | Implicit Bias","5m 25s","2018-10-08T19:00:03Z"
92x1blW23x4,"Why We're Bad at Guessing Other People's Motives","4m 49s","2018-10-04T22:04:53Z"
rJEcJKflGjs,"Real Pain and 'Explosive' Brains | Fibromyalgia","6m 6s","2018-10-02T23:43:07Z"
jFCLFfz_pz0,"Why Do People Join Cults?","4m 47s","2018-09-27T19:00:08Z"
ZiT9cjGi0lo,"How To Make Eyewitness Testimony More Reliable","5m 9s","2018-09-24T19:00:07Z"
SO0oBpl8G_Y,"Why Just Smiling Could Make You Feel Happier","5m 8s","2018-09-20T22:44:03Z"
"i-2YQ4ikV1M","Can You Really Tell if Someone is Lying to You?","5m 40s","2018-09-17T19:00:03Z"
dp1oPvX5T1M,"Does a Bigger Brain Make You Smarter?","5m 23s","2018-09-13T19:00:06Z"
lLLGwXFh5uw,"The Lesser-Known Symptoms of Depression","5m 26s","2018-09-10T19:00:03Z"
yMlAyUGqaDM,"3 Ways Money Could Buy You Happiness","5m 3s","2018-09-06T19:30:35Z"
SYx3Lix4LaU,"Did We Just Figure Out How to Program a Brain?","6m 8s","2018-09-03T19:00:01Z"
