"Video ID",Title,Length,Published
j4b9TabNhHs,"#وثائقي #shorts ليبيا ـ تدمير أمة",27s,"2022-11-08T15:00:37Z"
V0dp6PcgLcc,"ريبورتاج | قطر : كأس العالم لكرة القدم - ما واقع العمال الأجانب الوافدين في قطر؟ | وثائقية دي دبليو","12m 26s","2022-11-07T19:00:17Z"
5i0WSAdMqqw,"وثائقي | في مرمى نيران المافيا - حُماة البيئة في خطر | وثائقية دي دبليو","51m 55s","2022-11-04T19:00:04Z"
QDHLVW7KfF8,"وثائقي | مستقبل الغذاء في خطر - كيف سنؤمن احتياجاتنا من الغذاء في المستقبل؟ | وثائقية دي دبليو","28m 26s","2022-11-03T18:00:10Z"
tsvIRIcRiL0,"ريبورتاج | أمريكا اللاتينية: ما الذي يفعله الاتحاد الأوروبي لمعالجة الفقر؟ | وثائقية دي دبليو","12m 26s","2022-10-31T18:00:32Z"
"-zn967asc5M","وثائقي | المغرب: بلد طموح - سلسلة على ضفاف المتوسط | وثائقية دي دبليو","25m 56s","2022-10-30T18:00:00Z"
"z4-PbtWhCCE","#shorts كوبا: غلاء أسعار، طوابير طويلة وشح المواد الغذائية #وثائقي",24s,"2022-10-29T14:00:39Z"
awTJDYhOGeA,"#وثائقي #shorts بوتين وحب السلطة - أحلام روسيا بالمجد؟",30s,"2022-10-28T14:00:02Z"
q30CCJ2k6w0,"وثائقي | بوتين وحب السلطة - أحلام روسيا بالمجد؟ | وثائقية دي دبليو","42m 26s","2022-10-27T18:00:23Z"
Kim1zNyRN8A,"#وثائقي #shorts أسرار قبور بعجة",42s,"2022-10-26T14:18:09Z"
gU48W9N8bFo,"وثائقي | انتخابات التجديد النصفي الولايات المتحدة الأمريكية: أصوات السود حاسمة | وثائقية دي دبليو","12m 26s","2022-10-24T18:00:16Z"
5ECsO6BH1QQ,"وثائقي | الأندلس: من قصر الحمراء حتى طريفة - سلسلة على ضفاف المتوسط | وثائقية دي دبليو","25m 56s","2022-10-22T18:00:05Z"
8ZnrkjA36nM,"وثائقي | كوبا: غلاء أسعار، طوابير طويلة وشح المواد الغذائية | وثائقية دي دبليو","51m 56s","2022-10-21T18:00:06Z"
h7gUH_19C8o,"وثائقي | الأردن - مقبرة بعجة - قرية العصر الحجري الغامضة | وثائقية دي دبليو","42m 26s","2022-10-19T18:00:16Z"
"IF0X-zKd2oA","#وثائقي #shorts مبيدات الحشرات",20s,"2022-10-18T17:59:01Z"
ac_hq6e4Huo,"ريبورتاج | احتفالات موسم الرعي و عودة الأبقار في جبال الألب | وثائقية دي دبليو","12m 26s","2022-10-17T18:00:01Z"
